# frequency/[Hz] Re(h+)/[1/Hz] Im(h+)/[1/Hz] Re(hx)/[1/Hz] Im(hx)/[1/Hz]
5.952500000000000000e+02 -1.191526942063797138e-28 2.373576557309443508e-29 -2.267544632213914318e-29 -1.138299294916226191e-28
5.955000000000000000e+02 -1.184678021805531121e-28 2.358567821523685562e-29 -2.253206363594557001e-29 -1.131756328218873446e-28
5.957500000000000000e+02 -1.177869775085947782e-28 2.343667539858172524e-29 -2.238971704255231265e-29 -1.125252218100226963e-28
5.960000000000000000e+02 -1.171101951574258833e-28 2.328874863855850031e-29 -2.224839843640982205e-29 -1.118786725412223190e-28
5.962500000000000000e+02 -1.164374302538966933e-28 2.314188951987363832e-29 -2.210809977815082465e-29 -1.112359612534647294e-28
5.965000000000000000e+02 -1.157686580837226142e-28 2.299608969594458539e-29 -2.196881309404958934e-29 -1.105970643364968255e-28
5.967500000000000000e+02 -1.151038540904316704e-28 2.285134088831196520e-29 -2.183053047546037952e-29 -1.099619583308283150e-28
5.970000000000000000e+02 -1.144429938743170065e-28 2.270763488607851312e-29 -2.169324407828144800e-29 -1.093306199267310082e-28
5.972500000000000000e+02 -1.137860531913988728e-28 2.256496354533210835e-29 -2.155694612240384753e-29 -1.087030259632472376e-28
5.975000000000000000e+02 -1.131330079523897714e-28 2.242331878859660229e-29 -2.142162889118678177e-29 -1.080791534272012581e-28
5.977500000000000000e+02 -1.124838342216710607e-28 2.228269260426625723e-29 -2.128728473091733190e-29 -1.074589794522214548e-28
5.980000000000000000e+02 -1.118385082162738632e-28 2.214307704605960993e-29 -2.115390605028867757e-29 -1.068424813177668327e-28
5.982500000000000000e+02 -1.111970063048681130e-28 2.200446423246663134e-29 -2.102148531987199789e-29 -1.062296364481612870e-28
5.985000000000000000e+02 -1.105593050067582398e-28 2.186684634621369124e-29 -2.089001507160530300e-29 -1.056204224116340608e-28
5.987500000000000000e+02 -1.099253809908855562e-28 2.173021563372319229e-29 -2.075948789827722376e-29 -1.050148169193667278e-28
5.990000000000000000e+02 -1.092952110748391652e-28 2.159456440457495859e-29 -2.062989645301245774e-29 -1.044127978245482913e-28
5.992500000000000000e+02 -1.086687722238698498e-28 2.145988503098852313e-29 -2.050123344877718371e-29 -1.038143431214331301e-28
5.995000000000000000e+02 -1.080460415499143882e-28 2.132616994729265787e-29 -2.037349165787228490e-29 -1.032194309444089000e-28
5.997500000000000000e+02 -1.074269963106272001e-28 2.119341164940055383e-29 -2.024666391143197838e-29 -1.026280395670714074e-28
6.000000000000000000e+02 -1.068116139084136531e-28 2.106160269430841403e-29 -2.012074309894480642e-29 -1.020401474013011203e-28
6.002500000000000000e+02 -1.061998718894750044e-28 2.093073569957375297e-29 -1.999572216775524227e-29 -1.014557329963507994e-28
6.005000000000000000e+02 -1.055917479428582983e-28 2.080080334281150083e-29 -1.987159412258229931e-29 -1.008747750379377820e-28
6.007500000000000000e+02 -1.049872198995105236e-28 2.067179836119691528e-29 -1.974835202504465059e-29 -1.002972523473404921e-28
6.010000000000000000e+02 -1.043862657313441150e-28 2.054371355096202490e-29 -1.962598899317956868e-29 -9.972314388050552140e-29
6.012500000000000000e+02 -1.037888635503045187e-28 2.041654176690338386e-29 -1.950449820097267515e-29 -9.915242872715704291e-29
6.015000000000000000e+02 -1.031949916074452899e-28 2.029027592189796249e-29 -1.938387287789544200e-29 -9.858508610991307340e-29
6.017500000000000000e+02 -1.026046282920111731e-28 2.016490898640900745e-29 -1.926410630843314182e-29 -9.802109538340957230e-29
6.020000000000000000e+02 -1.020177521305245676e-28 2.004043398801836956e-29 -1.914519183163805785e-29 -9.746043603342773538e-29
6.022500000000000000e+02 -1.014343417858823738e-28 1.991684401093031242e-29 -1.902712284065546390e-29 -9.690308767603112001e-29
6.025000000000000000e+02 -1.008543760564544536e-28 1.979413219551720865e-29 -1.890989278228961140e-29 -9.634903005670451923e-29
6.027500000000000000e+02 -1.002778338751907124e-28 1.967229173784605235e-29 -1.879349515655139304e-29 -9.579824304950075038e-29
6.030000000000000000e+02 -9.970469430873492831e-29 1.955131588920641209e-29 -1.867792351620737975e-29 -9.525070665619418109e-29
6.032500000000000000e+02 -9.913493655654342581e-29 1.943119795565692027e-29 -1.856317146634659240e-29 -9.470640100543877314e-29
6.035000000000000000e+02 -9.856853995000870337e-29 1.931193129756656932e-29 -1.844923266394224577e-29 -9.416530635193081225e-29
6.037500000000000000e+02 -9.800548395159254544e-29 1.919350932916202217e-29 -1.833610081741932181e-29 -9.362740307558077429e-29
6.040000000000000000e+02 -9.744574815396153342e-29 1.907592551807669968e-29 -1.822376968622378807e-29 -9.309267168068744481e-29
6.042500000000000000e+02 -9.688931227913019083e-29 1.895917338490835984e-29 -1.811223308039991848e-29 -9.256109279511937017e-29
6.045000000000000000e+02 -9.633615617761018222e-29 1.884324650277401460e-29 -1.800148486016513375e-29 -9.203264716950201476e-29
6.047500000000000000e+02 -9.578625982756350284e-29 1.872813849688039543e-29 -1.789151893549961994e-29 -9.150731567640883059e-29
6.050000000000000000e+02 -9.523960333396480487e-29 1.861384304407461573e-29 -1.778232926571707705e-29 -9.098507930956092535e-29
6.052500000000000000e+02 -9.469616692776486708e-29 1.850035387243451250e-29 -1.767390985907336167e-29 -9.046591918302803075e-29
6.055000000000000000e+02 -9.415593096506491613e-29 1.838766476082262417e-29 -1.756625477234039126e-29 -8.994981653043957154e-29
6.057500000000000000e+02 -9.361887592629233797e-29 1.827576953847474424e-29 -1.745935811041307441e-29 -8.943675270419728148e-29
6.060000000000000000e+02 -9.308498241538455042e-29 1.816466208457706815e-29 -1.735321402590533885e-29 -8.892670917469549845e-29
6.062500000000000000e+02 -9.255423115897645185e-29 1.805433632785000774e-29 -1.724781671875255789e-29 -8.841966752954493482e-29
6.065000000000000000e+02 -9.202660300559582918e-29 1.794478624613879623e-29 -1.714316043582042555e-29 -8.791560947280403715e-29
6.067500000000000000e+02 -9.150207892486214036e-29 1.783600586600097401e-29 -1.703923947051087789e-29 -8.741451682421348494e-29
6.070000000000000000e+02 -9.098064000669233677e-29 1.772798926230183654e-29 -1.693604816237561480e-29 -8.691637151843760606e-29
6.072500000000000000e+02 -9.046226746051027310e-29 1.762073055781626666e-29 -1.683358089673571196e-29 -8.642115560430900964e-29
6.075000000000000000e+02 -8.994694261446394204e-29 1.751422392282238041e-29 -1.673183210429342477e-29 -8.592885124408084199e-29
6.077500000000000000e+02 -8.943464691464532093e-29 1.740846357471615314e-29 -1.663079626076403356e-29 -8.543944071268144156e-29
6.080000000000000000e+02 -8.892536192431751648e-29 1.730344377761431117e-29 -1.653046788649646165e-29 -8.495290639697603400e-29
6.082500000000000000e+02 -8.841906932314692041e-29 1.719915884196595350e-29 -1.643084154610226201e-29 -8.446923079503322530e-29
6.085000000000000000e+02 -8.791575090643983816e-29 1.709560312416793458e-29 -1.633191184808816875e-29 -8.398839651539563154e-29
6.087500000000000000e+02 -8.741538858438492446e-29 1.699277102618366076e-29 -1.623367344449193044e-29 -8.351038627635627078e-29
6.090000000000000000e+02 -8.691796438129940812e-29 1.689065699516671826e-29 -1.613612103052274820e-29 -8.303518290523837411e-29
6.092500000000000000e+02 -8.642346043488367971e-29 1.678925552307940055e-29 -1.603924934419685118e-29 -8.256276933768333547e-29
6.095000000000000000e+02 -8.593185899547731414e-29 1.668856114632588480e-29 -1.594305316598704304e-29 -8.209312861693989461e-29
6.097500000000000000e+02 -8.544314242532222314e-29 1.658856844538196401e-29 -1.584752731846899459e-29 -8.162624389316029286e-29
6.100000000000000000e+02 -8.495729319783063934e-29 1.648927204442718095e-29 -1.575266666596979252e-29 -8.116209842270086827e-29
6.102500000000000000e+02 -8.447429389685616078e-29 1.639066661098669547e-29 -1.565846611422582362e-29 -8.070067556742577845e-29
6.105000000000000000e+02 -8.399412721597355082e-29 1.629274685556560169e-29 -1.556492061003341142e-29 -8.024195879401883966e-29
6.107500000000000000e+02 -8.351677595775967020e-29 1.619550753129752718e-29 -1.547202514091312398e-29 -7.978593167329668883e-29
6.110000000000000000e+02 -8.304222303308166226e-29 1.609894343358606027e-29 -1.537977473476720960e-29 -7.933257787952868293e-29
6.112500000000000000e+02 -8.257045146038861341e-29 1.600304939975705993e-29 -1.528816445954744990e-29 -7.888188118976028482e-29
6.115000000000000000e+02 -8.210144436500821338e-29 1.590782030871564868e-29 -1.519718942292746616e-29 -7.843382548314107898e-29
6.117500000000000000e+02 -8.163518497844941306e-29 1.581325108058998574e-29 -1.510684477196240837e-29 -7.798839474025860546e-29
6.120000000000000000e+02 -8.117165663770860239e-29 1.571933667639967215e-29 -1.501712569277218052e-29 -7.754557304247554564e-29
6.122500000000000000e+02 -8.071084278458050786e-29 1.562607209771241585e-29 -1.492802741021343585e-29 -7.710534457127136985e-29
6.125000000000000000e+02 -8.025272696497454936e-29 1.553345238630685402e-29 -1.483954518755744917e-29 -7.666769360758924257e-29
6.127500000000000000e+02 -7.979729282823459395e-29 1.544147262384560775e-29 -1.475167432617780386e-29 -7.623260453118620112e-29
6.130000000000000000e+02 -7.934452412646470700e-29 1.535012793153666386e-29 -1.466441016522688533e-29 -7.580006181998899556e-29
6.132500000000000000e+02 -7.889440471385878229e-29 1.525941346981102302e-29 -1.457774808132792601e-29 -7.537005004945363922e-29
6.135000000000000000e+02 -7.844691854603453282e-29 1.516932443799772459e-29 -1.449168348826455615e-29 -7.494255389192920802e-29
6.137500000000000000e+02 -7.800204967937207797e-29 1.507985607399991970e-29 -1.440621183667133820e-29 -7.451755811602594453e-29
6.140000000000000000e+02 -7.755978227035837122e-29 1.499100365397455401e-29 -1.432132861372776531e-29 -7.409504758598895602e-29
6.142500000000000000e+02 -7.712010057493246867e-29 1.490276249202036584e-29 -1.423702934286019953e-29 -7.367500726107275333e-29
6.145000000000000000e+02 -7.668298894783993404e-29 1.481512793985967086e-29 -1.415330958343785730e-29 -7.325742219492452256e-29
6.147500000000000000e+02 -7.624843184198816285e-29 1.472809538652850702e-29 -1.407016493047681876e-29 -7.284227753496817034e-29
6.150000000000000000e+02 -7.581641380780746887e-29 1.464166025806733430e-29 -1.398759101434452480e-29 -7.242955852179401911e-29
6.152500000000000000e+02 -7.538691949261619495e-29 1.455581801721551247e-29 -1.390558350046790612e-29 -7.201925048855226910e-29
6.155000000000000000e+02 -7.495993363998952339e-29 1.447056416311143998e-29 -1.382413808904693827e-29 -7.161133886034998033e-29
6.157500000000000000e+02 -7.453544108913453046e-29 1.438589423098076225e-29 -1.374325051475674238e-29 -7.120580915365405225e-29
6.160000000000000000e+02 -7.411342677426641798e-29 1.430180379185310485e-29 -1.366291654647700286e-29 -7.080264697569533555e-29
6.162500000000000000e+02 -7.369387572399223348e-29 1.421828845225263029e-29 -1.358313198699633263e-29 -7.040183802387987383e-29
6.165000000000000000e+02 -7.327677306069568898e-29 1.413534385391369218e-29 -1.350389267274063424e-29 -7.000336808520122140e-29
6.167500000000000000e+02 -7.286210399992876200e-29 1.405296567348623187e-29 -1.342519447349166027e-29 -6.960722303565915110e-29
6.170000000000000000e+02 -7.244985384980534815e-29 1.397114962224661483e-29 -1.334703329211075296e-29 -6.921338883968050323e-29
6.172500000000000000e+02 -7.204000801040067579e-29 1.388989144581385940e-29 -1.326940506426776858e-29 -6.882185154954534820e-29
6.175000000000000000e+02 -7.163255197315347848e-29 1.380918692386375780e-29 -1.319230575816795323e-29 -6.843259730481588458e-29
6.177500000000000000e+02 -7.122747132027224803e-29 1.372903186985282320e-29 -1.311573137428823520e-29 -6.804561233176924949e-29
6.180000000000000000e+02 -7.082475172414722721e-29 1.364942213073221461e-29 -1.303967794510392139e-29 -6.766088294283571006e-29
6.182500000000000000e+02 -7.042437894676419614e-29 1.357035358667480598e-29 -1.296414153482795205e-29 -6.727839553603869334e-29
6.185000000000000000e+02 -7.002633883912281020e-29 1.349182215080243468e-29 -1.288911823915035178e-29 -6.689813659443909855e-29
6.187500000000000000e+02 -6.963061734066002726e-29 1.341382376891161129e-29 -1.281460418497617830e-29 -6.652009268558449719e-29
6.190000000000000000e+02 -6.923720047867581080e-29 1.333635441920634531e-29 -1.274059553017028154e-29 -6.614425046096041808e-29
6.192500000000000000e+02 -6.884607436776421393e-29 1.325941011202636887e-29 -1.266708846329768508e-29 -6.577059665544692393e-29
6.195000000000000000e+02 -6.845722520924606647e-29 1.318298688959147544e-29 -1.259407920337932440e-29 -6.539911808677661142e-29
6.197500000000000000e+02 -6.807063929060863500e-29 1.310708082572530710e-29 -1.252156399962818659e-29 -6.502980165499930404e-29
6.200000000000000000e+02 -6.768630298494596661e-29 1.303168802560710609e-29 -1.244953913121215041e-29 -6.466263434194739504e-29
6.202500000000000000e+02 -6.730420275040508458e-29 1.295680462550688066e-29 -1.237800090700097482e-29 -6.429760321070677316e-29
6.205000000000000000e+02 -6.692432512963512110e-29 1.288242679253013885e-29 -1.230694566532244643e-29 -6.393469540509061831e-29
6.207500000000000000e+02 -6.654665674924001497e-29 1.280855072436525969e-29 -1.223636977372102547e-29 -6.357389814911645933e-29
6.210000000000000000e+02 -6.617118431923497592e-29 1.273517264903001506e-29 -1.216626962871570420e-29 -6.321519874648697615e-29
6.212500000000000000e+02 -6.579789463250677173e-29 1.266228882462371086e-29 -1.209664165556320850e-29 -6.285858458007440036e-29
6.215000000000000000e+02 -6.542677456427809589e-29 1.258989553907711826e-29 -1.202748230801910452e-29 -6.250404311140876111e-29
6.217500000000000000e+02 -6.505781107157441277e-29 1.251798910990865340e-29 -1.195878806810486781e-29 -6.215156188016864193e-29
6.220000000000000000e+02 -6.469099119269505153e-29 1.244656588398031323e-29 -1.189055544587472830e-29 -6.180112850367577170e-29
6.222500000000000000e+02 -6.432630204668836939e-29 1.237562223725484308e-29 -1.182278097918368114e-29 -6.145273067639377452e-29
6.225000000000000000e+02 -6.396373083282848440e-29 1.230515457456024286e-29 -1.175546123346251099e-29 -6.110635616942813040e-29
6.227500000000000000e+02 -6.360326483009853256e-29 1.223515932934784271e-29 -1.168859280148667875e-29 -6.076199283003264914e-29
6.230000000000000000e+02 -6.324489139667481066e-29 1.216563296345901199e-29 -1.162217230315345336e-29 -6.041962858111658323e-29
6.232500000000000000e+02 -6.288859796941534718e-29 1.209657196689258019e-29 -1.155619638525971214e-29 -6.007925142075605669e-29
6.235000000000000000e+02 -6.253437206335223987e-29 1.202797285757055946e-29 -1.149066172127814225e-29 -5.974084942170909256e-29
6.237500000000000000e+02 -6.218220127118649325e-29 1.195983218111032146e-29 -1.142556501113958956e-29 -5.940441073093302803e-29
6.240000000000000000e+02 -6.183207326278691429e-29 1.189214651059921817e-29 -1.136090298101774354e-29 -5.906992356910574131e-29
6.242500000000000000e+02 -6.148397578469270754e-29 1.182491244636434852e-29 -1.129667238310919231e-29 -5.873737623015053288e-29
6.245000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.247500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.250000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.252500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.255000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.257500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.260000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.262500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.265000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.267500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.270000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.272500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.275000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.277500000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
